id,price,mileage,brand,clean_model,model_encoded,brand_encoded,is_auction,car_age,miles_per_year,price_per_mile,brand_tier,model_rarity
3884,25625.0,24256,BMW,330i xdrive 330i xdrive,89,4,0,5,4851.2,1.06,3,12
3885,49985.0,70351,Mercedes-Benz,mercedesamg sclass s 63 amg,1109,25,0,7,10050.14,0.71,3,2
3886,6495.0,70850,Nissan,versa s,1557,30,0,11,6440.91,0.09,2,6
3887,11795.0,126175,Dodge,charger awd 57l v8 hemi police,504,10,0,6,21029.17,0.09,2,8
3888,50900.0,8193,Lexus,f w big display power moonroof panora,813,20,0,0,8193.0,6.21,2,1
3889,75900.0,22373,Mercedes-Benz,mercedesmaybach s 600 amg v12 power extended wheelbase,1111,25,0,9,2485.89,3.39,3,1
3891,13996.0,86801,Hyundai,sonata sel,1469,16,0,5,17360.2,0.16,2,26
3892,14995.0,37470,Infiniti,q50 30t luxe,1248,17,0,6,6245.0,0.4,2,6
3893,17991.0,31325,Volkswagen,jetta s 6spd epa 41mpg hwy,982,41,0,4,7831.25,0.57,2,1
3894,15900.0,136314,Honda,civic ex,538,14,0,9,15146.0,0.12,2,28
3895,11399.0,142670,Honda,civic si,556,14,0,12,11889.17,0.08,2,16
3896,17500.0,23765,Kia,forte lxs,833,19,0,1,23765.0,0.74,2,17
3897,5995.0,90224,Chevrolet,cruze lt,646,8,0,13,6940.31,0.07,2,6
3900,22979.0,35084,Toyota,camry,445,40,0,2,17542.0,0.65,2,95
3901,27210.0,40891,Honda,accord l,359,14,0,1,40891.0,0.67,2,2
3902,27995.0,73282,Mercedes-Benz,c43 amg c 43 amg,438,25,0,4,18320.5,0.38,3,7
3903,6495.0,138198,Infiniti,g25 g25x,855,17,0,13,10630.62,0.05,2,1
3904,9990.0,126741,Mercedes-Benz,c300 c 300,429,25,0,7,18105.86,0.08,3,22
3905,75999.0,29604,ASTON MARTIN,rapide,1277,0,0,8,3700.5,2.57,3,3
3906,19995.0,35675,Dodge,charger awd 57l v8 hemi police,504,10,0,7,5096.43,0.56,2,8
3907,20124.0,61253,Toyota,camry,445,40,0,2,30626.5,0.33,2,95
3908,16999.0,49974,Hyundai,elantra value,776,16,0,5,9994.8,0.34,2,3
3909,14999.0,99860,Honda,civic ex,538,14,0,7,14265.71,0.15,2,28
3910,20000.0,6520,Maserati,quattroporte base,1264,22,0,19,343.16,3.07,2,1
3912,22994.0,18853,Honda,accord,347,14,0,5,3770.6,1.22,2,53
3913,23995.0,42462,Subaru,wrx,1563,37,0,4,10615.5,0.57,2,36
3915,7495.0,99092,Buick,verano leather group,1553,6,0,13,7622.46,0.08,1,1
3916,15995.0,79323,Dodge,charger sxt,534,10,0,5,15864.6,0.2,2,25
3917,39995.0,60591,Mercedes-Benz,sclass s 560 4matic,1404,25,0,7,8655.86,0.66,3,3
3918,14588.0,75183,BMW,530i xdrive 530i xdrive,149,4,0,8,9397.88,0.19,3,14
3919,9995.0,167642,Honda,accord exl,354,14,0,12,13970.17,0.06,2,31
3920,9999.0,70715,Ford,fusion,837,11,0,7,10102.14,0.14,1,40
3921,15995.0,71336,Toyota,camry,445,40,0,3,23778.67,0.22,2,95
3923,30785.0,51686,BMW,m550i xdrive m550i xdrive,1067,4,0,6,8614.33,0.6,3,3
3924,6499.0,75355,Ford,focus sel,825,11,0,14,5382.5,0.09,1,2
3925,15995.0,81620,Mercedes-Benz,e300 e 300,720,25,0,6,13603.33,0.2,3,4
3927,8999.0,115192,Kia,optima lx,1187,19,0,7,16456.0,0.08,2,10
3929,7999.0,145787,Honda,civic lx,550,14,0,13,11214.38,0.05,2,44
3930,13499.0,62724,Mercedes-Benz,c300 c 300,429,25,0,9,6969.33,0.22,3,22
3931,7900.0,110822,Volkswagen,cc 20t rline,468,41,0,9,12313.56,0.07,2,2
3932,23999.0,40116,Hyundai,sonata sel,1469,16,0,4,10029.0,0.6,2,26
3933,17999.0,81525,Dodge,charger sxt,534,10,0,3,27175.0,0.22,2,25
3934,19499.0,94019,Mercedes-Benz,s550 s 550,1337,25,0,11,8547.18,0.21,3,11
3935,9999.0,126705,Nissan,maxima platinum,1103,30,0,9,14078.33,0.08,2,5
3936,6999.0,172443,Honda,civic exl,540,14,0,11,15676.64,0.04,2,12
3937,8250.0,84034,Nissan,altima 25 sl,382,30,0,10,8403.4,0.1,2,13
3938,13499.0,104887,Dodge,charger rt,512,10,0,9,11654.11,0.13,2,15
3939,7999.0,139826,Honda,civic ex,538,14,0,11,12711.45,0.06,2,28
3940,23879.0,34729,Toyota,camry,445,40,0,0,34729.0,0.69,2,95
3941,8219.0,86766,Mercedes-Benz,c300 c 300,429,25,0,14,6197.57,0.09,3,22
3942,6495.0,96327,Mercedes-Benz,c300 c 300,429,25,0,14,6880.5,0.07,3,22
3944,23999.0,24710,Toyota,camry,445,40,0,1,24710.0,0.97,2,95
3946,17995.0,72007,Subaru,wrx,1563,37,0,8,9000.88,0.25,2,36
3948,6900.0,164635,Toyota,camry,445,40,0,22,7483.41,0.04,2,95
3950,19501.0,41155,Kia,k5 lxs,992,19,0,3,13718.33,0.47,2,5
3951,24999.0,72876,Maserati,ghibli s gransport,884,22,0,7,10410.86,0.34,2,2
3952,72995.0,12322,Dodge,charger srt hellcat widebody smoke show 23t pkg harmankardon,530,10,0,3,4107.33,5.92,2,1
3953,6995.0,150879,Audi,a4 quattro premiumplus,287,3,0,10,15087.9,0.05,2,6
3955,8890.0,126635,Cadillac,cts 1 30l v6 white diamond tricoat pearl,678,7,0,15,8442.33,0.07,2,1
3956,16995.0,66125,Cadillac,cts 36l performance awd heated leather pano gps,685,7,0,13,5086.54,0.26,2,1
3957,5299.0,162836,Honda,accord exl,354,14,0,18,9046.44,0.03,2,31
3959,10900.0,141614,Toyota,camry,445,40,0,13,10893.38,0.08,2,95
3960,23495.0,50576,Dodge,charger,496,10,0,3,16858.67,0.46,2,22
3961,7995.0,92892,Ford,taurus police awd,1491,11,0,11,8444.73,0.09,1,6
3962,7495.0,170378,Toyota,camry,445,40,0,13,13106.0,0.04,2,95
3963,22900.0,60269,Toyota,camry,445,40,0,3,20089.67,0.38,2,95
3965,10999.0,132711,Mazda,6 i touring,188,24,0,9,14745.67,0.08,2,3
3967,7795.0,96472,Ford,taurus police awd,1491,11,0,10,9647.2,0.08,1,6
3968,16711.0,32170,Kia,forte line,830,19,0,2,16085.0,0.52,2,5
3969,11500.0,129065,Audi,s6,1348,3,0,18,7170.28,0.09,2,1
3970,23995.0,101485,Toyota,camry xse,463,40,0,2,50742.5,0.24,2,14
3971,21995.0,104657,Honda,civic lx,550,14,0,6,17442.83,0.21,2,44
3972,9495.0,169136,Nissan,maxima sv,1107,30,0,11,15376.0,0.06,2,5
3973,20995.0,42394,Dodge,charger,496,10,0,2,21197.0,0.5,2,22
3974,15495.0,37896,Ford,fusion s hybrid,848,11,0,7,5413.71,0.41,1,3
3975,7995.0,102495,Hyundai,genesis 37999999999999998,874,16,0,13,7884.23,0.08,2,1
3976,6500.0,88787,Chevrolet,malibu ls,1083,8,0,14,6341.93,0.07,2,11
3978,7895.0,142036,Nissan,altima 25 sr,383,30,0,9,15781.78,0.06,2,11
3979,11999.0,123922,Mercedes-Benz,c300 c 300,429,25,0,9,13769.11,0.1,3,22
3981,21995.0,91129,Tesla,model 3 performance awd fsd3 autopilot pano heatseat,1149,39,0,3,30376.33,0.24,3,1
3984,7900.0,137907,Audi,a3 18t,261,3,0,10,13790.7,0.06,2,2
3986,9995.0,89419,Chevrolet,sonic lt,1472,8,0,8,11177.38,0.11,2,6
3987,6995.0,111762,Chevrolet,cruze 1lt,638,8,0,11,10160.18,0.06,2,9
3988,23499.0,33810,Tesla,model s 75d,1159,39,0,7,4830.0,0.7,3,4
3989,20938.0,13120,Hyundai,sonata sel,1469,16,0,0,13120.0,1.6,2,26
3990,24433.0,24496,Hyundai,sonata,1454,16,0,2,12248.0,1.0,2,49
3991,7995.0,89831,Chevrolet,impala lt,935,8,0,11,8166.45,0.09,2,14
3993,11999.0,122855,Toyota,camry,445,40,0,9,13650.56,0.1,2,95
3994,10999.0,107249,Nissan,sentra sr,1450,30,0,6,17874.83,0.1,2,9
3995,7995.0,127615,Hyundai,elantra,765,16,0,8,15951.88,0.06,2,35
3996,17999.0,49724,Dodge,charger sxt,534,10,0,6,8287.33,0.36,2,25
3997,8990.0,149265,Toyota,corolla s,622,40,0,11,13569.55,0.06,2,6
3998,6995.0,121801,Honda,accord lx,360,14,0,13,9369.31,0.06,2,27
3999,9999.0,117455,Hyundai,elantra,765,16,0,5,23491.0,0.09,2,35
4000,53685.0,4148,Mercedes-Benz,c300 c 300,429,25,0,0,4148.0,12.94,3,22
4001,53760.0,7,Mercedes-Benz,c300 c 300,429,25,0,0,7.0,6720.0,3,22
4002,5000.0,181126,Chevrolet,cruze ls,644,8,0,12,15093.83,0.03,2,5
4004,6999.0,105840,Acura,tl base,1508,1,0,12,8820.0,0.07,2,3
4005,6999.0,113414,Kia,optima lx,1187,19,0,6,18902.33,0.06,2,10
4006,14795.0,48451,Hyundai,elantra,765,16,0,6,8075.17,0.31,2,35
4007,11633.0,98968,Mercedes-Benz,c300 c 300,429,25,0,10,9896.8,0.12,3,22
4008,8499.0,105815,Hyundai,sonata sel,1469,16,0,7,15116.43,0.08,2,26
4009,69000.0,39000,Bentley,flying spur luxury blue on beige leather,819,5,0,11,3545.45,1.77,3,1
4010,11995.0,81369,Hyundai,sonata eco,1460,16,0,7,11624.14,0.15,2,5
4011,8750.0,132802,Subaru,legacy 36r,1018,37,0,13,10215.54,0.07,2,1
4012,23900.0,34370,Honda,accord ex,351,14,0,2,17185.0,0.7,2,24
4013,84880.0,19563,Mercedes-Benz,sclass s 580,1405,25,0,2,9781.5,4.34,3,1
4014,10995.0,120294,Mercedes-Benz,c300 c300 4matic,434,25,0,12,10024.5,0.09,3,3
4015,9999.0,126533,Infiniti,q40 base,1240,17,0,10,12653.3,0.08,2,1
4016,11395.0,111799,Toyota,corolla,610,40,0,9,12422.11,0.1,2,68
4018,18750.0,39987,Toyota,corolla,610,40,0,1,39987.0,0.47,2,68
4019,8999.0,147639,Honda,civic exl,540,14,0,10,14763.9,0.06,2,12
4020,73799.0,40392,Mercedes-Benz,s580 s 580,1346,25,0,3,13464.0,1.83,3,6
4021,13899.0,23179,Nissan,sentra sv,1452,30,0,1,23179.0,0.6,2,27
4023,11795.0,71448,Hyundai,sonata sel,1469,16,0,6,11908.0,0.17,2,26
4024,6995.0,108228,Nissan,altima 25 sv,384,30,0,12,9019.0,0.06,2,32
4025,27477.0,36640,BMW,330i xdrive 330i xdrive,89,4,0,3,12213.33,0.75,3,12
4026,5980.0,86625,Hyundai,elantra,765,16,0,10,8662.5,0.07,2,35
4028,33819.0,20850,Lexus,es350 350,801,20,0,6,3475.0,1.62,2,9
4029,11950.0,72847,Acura,tl base,1508,1,0,12,6070.58,0.16,2,3
4030,14368.0,49932,Kia,optima,1184,19,0,5,9986.4,0.29,2,3
4031,13995.0,66646,Honda,accord touring,365,14,0,8,8330.75,0.21,2,3
4034,71985.0,35662,Mercedes-Benz,mercedesmaybach sclass s 560 4matic,1112,25,0,6,5943.67,2.02,3,2
4035,38416.0,17549,BMW,228 xdrive gran 228 xdrive gran,17,4,0,0,17549.0,2.19,3,1
4036,10499.0,129374,Honda,accord,347,14,0,12,10781.17,0.08,2,53
4037,15800.0,92936,Toyota,camry l,457,40,0,6,15489.33,0.17,2,2
4038,13999.0,183877,Honda,accord lx,360,14,0,7,26268.14,0.08,2,27
4039,8795.0,93503,Lincoln,mkz base,1126,21,0,10,9350.3,0.09,2,3
4041,11808.0,96149,Volkswagen,jetta 14t s,963,41,0,4,24037.25,0.12,2,8
4042,10998.0,86825,Ford,fusion titanium,850,11,0,10,8682.5,0.13,1,9
4043,14999.0,126053,Tesla,model 3 long range,1139,39,0,5,25210.6,0.12,3,21
4044,5995.0,177541,Volkswagen,passat 18t s,1216,41,0,10,17754.1,0.03,2,1
4045,67990.0,17643,Audi,rs 3 25t,1292,3,0,2,8821.5,3.85,2,1
4046,7995.0,123795,Hyundai,elantra value,776,16,0,8,15474.38,0.06,2,3
4047,14885.0,93822,BMW,550i xdrive 550i xdrive,158,4,0,9,10424.67,0.16,3,1
4048,21985.0,43539,Toyota,corolla cvt,615,40,0,4,10884.75,0.5,2,1
4050,32225.0,33000,Tesla,model s,1154,39,0,3,11000.0,0.98,3,9
4051,9995.0,123863,Toyota,corolla,610,40,0,4,30965.75,0.08,2,68
4053,10900.0,113405,Lincoln,mkz premiere,1128,21,0,8,14175.62,0.1,2,1
4054,17995.0,76614,BMW,330i xdrive 330i xdrive,89,4,0,4,19153.5,0.23,3,12
4055,9995.0,117148,Nissan,altima 25 s,379,30,0,8,14643.5,0.09,2,19
4056,5995.0,120336,Hyundai,sonata gls,1461,16,0,13,9256.62,0.05,2,14
4057,7449.0,113053,Hyundai,sonata gls,1461,16,0,12,9421.08,0.07,2,14
4058,20995.0,60569,BMW,5series 530e iperformance,164,4,0,6,10094.83,0.35,3,1
4059,29781.0,83899,Mitsubishi,lancer final,1010,28,0,10,8389.9,0.35,2,1
4060,9491.0,115523,Cadillac,ats base,406,7,0,10,11552.3,0.08,2,3
4061,11900.0,75447,Hyundai,sonata,1454,16,0,9,8383.0,0.16,2,49
4062,17999.0,78969,Nissan,maxima sv,1107,30,0,4,19742.25,0.23,2,5
4063,11999.0,137586,Honda,accord exl,354,14,0,10,13758.6,0.09,2,31
4065,33436.0,86258,Porsche,panamera,1191,32,0,7,12322.57,0.39,3,6
4066,20995.0,49962,Honda,civic,537,14,0,3,16654.0,0.42,2,31
4067,26499.0,14588,Toyota,camry,445,40,0,2,7294.0,1.82,2,95
4069,22111.0,55035,Kia,k5 line,991,19,0,3,18345.0,0.4,2,13
4070,4999.0,183887,Acura,tl 32,1507,1,0,20,9194.35,0.03,2,1
4072,3500.0,132965,Saturn,aura xe,409,36,0,17,7821.47,0.03,1,2
4073,9999.0,138802,Acura,tsx base,1545,1,0,13,10677.08,0.07,2,5
4074,12995.0,110594,Infiniti,q70l l 37,1261,17,0,10,11059.4,0.12,2,2
4075,20100.0,45847,Nissan,altima 25 sv,384,30,0,1,45847.0,0.44,2,32
4076,25299.0,50049,Bentley,continental flying spur,594,5,0,19,2634.16,0.51,3,7
4078,13290.0,80705,Honda,civic ex,538,14,0,7,11529.29,0.16,2,28
4079,6295.0,156166,Honda,accord exl,354,14,0,15,10411.07,0.04,2,31
4080,20690.0,72019,Honda,accord exl,354,14,0,6,12003.17,0.29,2,31
4082,7991.0,133578,Hyundai,sonata,1454,16,0,9,14842.0,0.06,2,49
4084,18750.0,107898,Tesla,model s 75d,1159,39,0,9,11988.67,0.17,3,4
4085,8998.0,136184,Toyota,corolla 18lt 4 cylinder,611,40,0,12,11348.67,0.07,2,1
4087,23999.99,61050,Mercedes-Benz,e55 amg original,730,25,0,23,2654.35,0.39,3,1
4088,17999.0,85448,Audi,a8 l tdi turbo diesel quattro only,338,3,0,11,7768.0,0.21,2,1
4089,6521.25,98415,Buick,lacrosse,997,6,0,12,8201.25,0.07,1,3
4090,9999.0,129000,Audi,a3,260,3,0,7,18428.57,0.08,2,5
4091,10977.0,112412,Kia,k900 v8 luxury vip plus package,993,19,0,9,12490.22,0.1,2,1
4094,17580.0,160930,Mitsubishi,lancer evolution gsr,1007,28,0,17,9466.47,0.11,2,5
4096,20500.0,97007,Mitsubishi,lancer evolution gsr,1007,28,0,13,7462.08,0.21,2,5
4097,7499.0,92587,Honda,civic lx 5a,551,14,0,15,6172.47,0.08,2,2
4098,9950.0,135000,Dodge,charger sxt,534,10,0,10,13500.0,0.07,2,25
4099,8995.0,47000,Cadillac,deville,708,7,0,23,2043.48,0.19,2,2
4104,20995.0,18417,Alfa Romeo,giulia veloce,900,2,0,3,6139.0,1.14,3,1
4106,15500.0,101550,Audi,a6,298,3,0,11,9231.82,0.15,2,7
4107,33900.0,2944,Honda,civic type r hatchback,561,14,0,2,1472.0,11.51,2,1
4108,696.0,184442,Lexus,gs,910,20,1,24,7685.08,0.0,2,3
4109,7895.0,57611,Chevrolet,cruze 1lt bkcam,639,8,0,11,5237.36,0.14,2,1
4110,6995.0,152619,Lexus,hs,921,20,1,15,10174.6,0.05,2,1
4111,5495.0,76572,Chevrolet,cobalt lt,591,8,0,15,5104.8,0.07,2,1
4115,17494.0,71793,Honda,civic lx,550,14,0,7,10256.14,0.24,2,44
4116,14499.0,126103,Dodge,charger,496,10,0,5,25220.6,0.11,2,22
4117,33985.0,12840,Jaguar,xf p300 rdynamic,1582,18,0,3,4280.0,2.65,2,2
4120,16950.0,43407,Maserati,ghibli s q4,885,22,0,9,4823.0,0.39,2,4
4121,10995.0,90769,Cadillac,xts luxury collection awd,1612,7,0,11,8251.73,0.12,2,1
4122,85900.0,35965,Mercedes-Benz,s 650 maybach msrp,1315,25,0,5,7193.0,2.39,3,1
4123,33995.0,51317,Audi,a4 quattro s line 45 tfsi premiumplus,289,3,0,2,25658.5,0.66,2,1
4124,7995.0,114081,Honda,accord lx,360,14,0,15,7605.4,0.07,2,27
4125,52900.0,35469,Bentley,flying spur,817,5,0,11,3224.45,1.49,3,2
4126,23900.0,61556,Genesis,g70 20t,863,13,0,3,20518.67,0.39,3,2
4127,18695.0,97512,Lexus,gs350 350,914,20,0,12,8126.0,0.19,2,5
4128,8999.0,135636,Acura,tlx 35,1515,1,0,10,13563.6,0.07,2,2
4130,74999.0,3391,Mercedes-Benz,c63 amg s e performance c 63 s amg,441,25,0,1,3391.0,22.11,3,1
4132,16999.0,167068,Tesla,model 3 long range,1139,39,0,2,83534.0,0.1,3,21
4133,12999.0,102524,Toyota,camry,445,40,0,9,11391.56,0.13,2,95
4134,28990.0,55560,Subaru,wrx sti,1566,37,0,8,6945.0,0.52,2,12
4135,13999.0,35497,Kia,forte lxs,833,19,0,2,17748.5,0.39,2,17
4136,23480.0,87255,BMW,540i xdrive 540i xdrive,155,4,0,8,10906.88,0.27,3,16
4137,10900.0,116626,Mercedes-Benz,s550 s 550,1337,25,0,15,7775.07,0.09,3,11
4139,6500.0,116770,Dodge,dart sxt,707,10,0,11,10615.45,0.06,2,3
4141,6800.0,94407,Infiniti,q50,1244,17,0,6,15734.5,0.07,2,6
4142,55999.0,6226,Mercedes-Benz,c43 amg c 43 amg,438,25,0,1,6226.0,8.99,3,7
4143,19995.0,19432,Toyota,corolla,610,40,0,0,19432.0,1.03,2,68
4144,19499.0,32756,Hyundai,sonata sel,1469,16,0,2,16378.0,0.6,2,26
4146,7900.0,128928,Volkswagen,passat 20t wolfsburg,1223,41,0,6,21488.0,0.06,2,1
4147,20907.0,66566,Nissan,altima 25 sv,384,30,0,3,22188.67,0.31,2,32
4148,13995.0,84163,Nissan,altima sv,393,30,0,3,28054.33,0.17,2,2
4152,20400.0,42856,Nissan,altima 25 sv,384,30,0,1,42856.0,0.48,2,32
4153,19895.0,97019,Audi,s4 premiumplus,1326,3,0,7,13859.86,0.21,2,3
4155,10280.0,85738,Hyundai,sonata,1454,16,0,7,12248.29,0.12,2,49
4156,8000.0,146326,Lincoln,mkzzephyr,1131,21,0,9,16258.44,0.05,2,6
4157,17604.0,52083,Chevrolet,malibu 1lt,1082,8,0,1,52083.0,0.34,2,5
4158,16950.0,108375,Subaru,wrx,1563,37,0,6,18062.5,0.16,2,36
4160,6995.0,98603,Nissan,altima 25,376,30,0,15,6573.53,0.07,2,5
4161,7999.0,125996,Nissan,altima 25 sv,384,30,0,11,11454.18,0.06,2,32
4162,12999.0,130391,Honda,accord exl,354,14,0,7,18627.29,0.1,2,31
4164,10990.0,109244,Ford,fusion 1 dual power cloth 25l non ecoboost,839,11,0,8,13655.5,0.1,1,1
4165,27985.0,43003,Nissan,maxima platinum,1103,30,0,2,21501.5,0.65,2,5
4166,8499.0,115751,Ford,fusion,837,11,0,6,19291.83,0.07,1,40
4167,32977.0,22622,Mercedes-Benz,c300 c 300,429,25,0,2,11311.0,1.46,3,22
4168,47454.0,7572,Mercedes-Benz,c300 c 300,429,25,0,0,7572.0,6.27,3,22
4169,67999.0,11609,Mercedes-Benz,eqs 450,781,25,0,1,11609.0,5.86,3,4
4171,13995.0,80059,Toyota,corolla,610,40,0,3,26686.33,0.17,2,68
4172,6900.0,120212,Honda,civic lx,550,14,0,16,7513.25,0.06,2,44
4173,7999.0,83903,Audi,a4 quattro 20t,282,3,0,14,5993.07,0.1,2,4
4174,10995.0,90100,Nissan,sentra s,1448,30,0,6,15016.67,0.12,2,13
4175,24818.0,17397,Honda,civic,537,14,0,1,17397.0,1.43,2,31
4176,12995.0,86006,Toyota,camry xse,463,40,0,10,8600.6,0.15,2,14
4178,8750.0,45937,Hyundai,sonata,1454,16,0,11,4176.09,0.19,2,49
4179,13995.0,111023,Honda,accord lx,360,14,0,8,13877.88,0.13,2,27
4180,25995.0,66760,Mercedes-Benz,eclass amg,740,25,0,18,3708.89,0.39,3,1
4182,34450.0,18755,Tesla,model 3 long range,1139,39,0,0,18755.0,1.84,3,21
4183,10999.0,76918,Acura,tsx base,1545,1,0,12,6409.83,0.14,2,5
4184,13900.0,196096,Dodge,charger rt daytona,513,10,0,17,11535.06,0.07,2,1
4185,27900.0,27033,Jaguar,xe p250 s black exterior pack meridian sound turbo,1571,18,0,5,5406.6,1.03,2,1
4186,11500.0,101422,Nissan,maxima s,1105,30,0,8,12677.75,0.11,2,2
4187,17985.0,32354,Toyota,corolla,610,40,0,1,32354.0,0.56,2,68
4188,14495.0,58410,Toyota,corolla,610,40,0,3,19470.0,0.25,2,68
4189,17795.0,61374,Dodge,charger awd 57l v8 hemi police,504,10,0,7,8767.71,0.29,2,8
4191,15499.0,63574,Volkswagen,jetta rline,978,41,0,6,10595.67,0.24,2,2
4192,63999.0,19443,Audi,rs etron,1297,3,0,2,9721.5,3.29,2,4
4193,92991.0,20404,Cadillac,ct5 vseries blackwing carbon brakes ultraview moonroo,663,7,0,3,6801.33,4.56,2,1
4194,15395.0,87135,Lexus,es350 350,801,20,0,12,7261.25,0.18,2,9
4195,33913.0,325,Nissan,altima 20 sr,375,30,0,1,325.0,104.03,2,2
4196,5999.0,111545,Nissan,altima 25 s,379,30,0,8,13943.12,0.05,2,19
4197,12999.0,107173,Hyundai,elantra sel,773,16,0,4,26793.25,0.12,2,12
4198,11499.0,104601,Hyundai,elantra sel,773,16,0,4,26150.25,0.11,2,12
4199,18999.0,75503,Toyota,corolla,610,40,0,2,37751.5,0.25,2,68
4200,38695.0,81302,Audi,rs7 prestige,1309,3,0,9,9033.56,0.48,2,3
4201,14999.0,110701,Dodge,charger,496,10,0,7,15814.43,0.14,2,22
4202,8495.0,111646,Hyundai,elantra,765,16,0,8,13955.75,0.08,2,35
4203,5995.0,121238,Chevrolet,malibu ls,1083,8,0,15,8082.53,0.05,2,11
4205,22999.0,94883,Kia,k5 line,991,19,0,3,31627.67,0.24,2,13
4206,8995.0,160970,Mercedes-Benz,eclass e 350 4matic awd,749,25,0,11,14633.64,0.06,3,1
4208,13499.0,84841,Subaru,legacy 25i,1015,37,0,7,12120.14,0.16,2,7
4210,45590.0,44753,BMW,3 series m340i xdrive,46,4,0,5,8950.6,1.02,3,1
4211,68999.0,54612,Mercedes-Benz,mercedesmaybach sclass s 650,1113,25,0,7,7801.71,1.26,3,2
4212,13499.0,75533,Honda,accord exl,354,14,0,11,6866.64,0.18,2,31
4214,13984.0,56365,Nissan,sentra sv,1452,30,0,2,28182.5,0.25,2,27
4215,12200.0,90297,Nissan,altima 25 s,379,30,0,5,18059.4,0.14,2,19
4216,19839.0,33464,Toyota,corolla,610,40,0,1,33464.0,0.59,2,68
4218,15995.0,55537,Chevrolet,malibu ls,1083,8,0,6,9256.17,0.29,2,11
4219,24480.0,82944,BMW,540i xdrive 540i xdrive,155,4,0,8,10368.0,0.3,3,16
4220,17995.0,80515,Tesla,model 3 fsd3 autopilot panoroof leather,1138,39,0,5,16103.0,0.22,3,1
4221,9995.0,132910,Honda,accord exl,354,14,0,11,12082.73,0.08,2,31
4222,13925.0,31208,Nissan,versa sv,1559,30,0,1,31208.0,0.45,2,9
4223,15785.0,93926,Infiniti,q50 30t luxe,1248,17,0,6,15654.33,0.17,2,6
4224,4995.0,144334,Ford,focus,823,11,0,11,13121.27,0.03,1,13
4225,13995.0,67953,Hyundai,sonata eco,1460,16,0,7,9707.57,0.21,2,5
4226,24695.0,17525,Kia,k5 line,991,19,0,4,4381.25,1.41,2,13
4227,8979.0,99323,Kia,optima lx,1187,19,0,5,19864.6,0.09,2,10
4228,24295.0,72296,BMW,7series 740e xdrive,227,4,0,7,10328.0,0.34,3,1
4229,51999.0,566,Mercedes-Benz,c43 amg c 43 amg,438,25,0,2,283.0,91.71,3,7
4231,14995.0,58485,Toyota,camry,445,40,0,8,7310.62,0.26,2,95
4232,11750.0,93609,Audi,a6 quattro 30t prestige,315,3,0,11,8509.91,0.13,2,1
4233,22999.0,101670,Audi,a6 quattro 55 tfsi premiumplus,320,3,0,5,20334.0,0.23,2,1
4235,9995.0,139732,Honda,civic ex,538,14,0,10,13973.2,0.07,2,28
4236,13991.0,46783,Hyundai,sonata sel,1469,16,0,7,6683.29,0.3,2,26
4237,19990.0,75267,Toyota,camry,445,40,0,5,15053.4,0.27,2,95
4238,69900.0,12800,Audi,rs 5 sportback 29t quattro dynamic plus pkg driver assist pkg,1295,3,0,3,4266.67,5.46,2,1
4240,14480.0,145064,Lexus,is300 300,958,20,0,9,16118.22,0.1,2,2
4241,21990.0,52856,Honda,accord,347,14,0,3,17618.67,0.42,2,53
4242,17495.0,35053,Hyundai,elantra hybrid hev,768,16,0,2,17526.5,0.5,2,1
4243,24350.0,42728,Toyota,camry,445,40,0,1,42728.0,0.57,2,95
4244,9999.0,43366,Hyundai,sonata,1454,16,0,14,3097.57,0.23,2,49
4247,11095.0,70393,Volkswagen,passat 18t,1214,41,0,9,7821.44,0.16,2,4
4249,48785.0,54694,BMW,m850i xdrive gran m850i xdrive,1075,4,0,3,18231.33,0.89,3,1
4250,10999.0,56075,Nissan,altima 25 sv,384,30,0,12,4672.92,0.2,2,32
4251,25995.0,79532,Acura,tlx 20 waspec pkg,1511,1,0,4,19883.0,0.33,2,2
4252,23995.0,36702,Honda,civic ex,538,14,0,1,36702.0,0.65,2,28
4253,8999.0,156071,Honda,civic lx,550,14,0,11,14188.27,0.06,2,44
4254,15295.0,99538,Acura,tlx 35 technology,1516,1,0,8,12442.25,0.15,2,2
4255,20500.0,43465,Toyota,corolla,610,40,0,2,21732.5,0.47,2,68
4256,27995.0,98174,Honda,accord,347,14,0,5,19634.8,0.29,2,53
4257,25854.0,50048,Mercedes-Benz,e350 e 350,724,25,0,5,10009.6,0.52,3,9
4258,8999.0,121550,Cadillac,cts 20 luxury,679,7,0,8,15193.75,0.07,2,1
4259,19980.0,17664,Kia,forte line,830,19,0,2,8832.0,1.13,2,5
4260,25785.0,55912,Mercedes-Benz,a35 amg amg a 35,267,25,0,5,11182.4,0.46,3,1
4261,14499.0,26074,Nissan,sentra sv,1452,30,0,4,6518.5,0.56,2,27
4262,5499.0,138161,Audi,a4 quattro 20t,282,3,0,16,8635.06,0.04,2,4
4263,49999.0,8351,Mercedes-Benz,c43 amg c 43 amg,438,25,0,1,8351.0,5.99,3,7
4264,14999.0,98389,Alfa Romeo,giulia ti awd,898,2,0,7,14055.57,0.15,3,1
4265,25388.0,3872,Subaru,legacy,1014,37,0,0,3872.0,6.56,2,8
4267,9900.0,157079,Acura,tlx 35,1515,1,0,10,15707.9,0.06,2,2
4268,21995.0,52748,Chrysler,300 series 300s,63,9,0,9,5860.89,0.42,2,3
4269,10995.0,88618,Audi,a4 plus sline,278,3,0,9,9846.44,0.12,2,1
